state,date,new_confirmed,new_confirmed_per100k,target_7d
Alabama,2021-05-06,565.0,11.18990033264702,6.798819342440148
Alabama,2021-05-07,314.0,6.218811866285246,6.889357094815549
Alabama,2021-05-08,419.0,8.298350866157701,6.764867685299373
Alabama,2021-05-09,244.0,4.832452533036943,6.535693999599144
Alabama,2021-05-10,106.0,2.099344133204573,7.412778475735825
Alabama,2021-05-11,310.0,6.139591332956772,6.521547475790489
Alabama,2021-05-12,347.0,6.87238126624516,8.159714932832872
Alabama,2021-05-13,1144.0,22.6570725319437,21.18583405584346
Alabama,2021-05-14,4918.0,97.40164572735937,25.704233760328236
Alabama,2021-05-15,2016.0,39.92714879755113,25.732526807945543
Alabama,2021-05-16,254.0,5.030503866358129,25.95321257936058
Alabama,2021-05-17,184.0,3.6441445331098254,26.026774503165594
Alabama,2021-05-18,336.0,6.654524799591855,25.859845522223452
Alabama,2021-05-19,288.0,5.703878399650162,23.582255189029812
Alabama,2021-05-20,339.0,6.713940199588212,10.921116380282553
Alabama,2021-05-21,443.0,8.773674066128548,5.938710694873854
Alabama,2021-05-22,255.0,5.050308999690247,5.7746110186934425
Alabama,2021-05-23,196.0,3.881806133095249,5.627487171083418
Alabama,2021-05-24,132.0,2.614277599839658,5.5426080282314825
Alabama,2021-05-25,306.0,6.060370799628298,5.488851237758588
Alabama,2021-05-26,269.0,5.3275808663399085,5.508656371090708
Alabama,2021-05-27,346.0,6.852576132913042,4.900355847318493
Alabama,2021-05-28,228.0,4.515570399723045,4.178883133077028
Alabama,2021-05-29,0.0,0.0,3.6243393997777074
Alabama,2021-05-30,0.0,0.0,3.2508711712291847
Alabama,2021-05-31,0.0,0.0,4.195858961647416
Alabama,2021-06-01,640.0,12.675285332555916,4.9993815139790865
Alabama,2021-06-02,553.0,10.952238732661597,5.237043113964509
Alabama,2021-06-03,430.0,8.516207332811005,6.167884380574084
Alabama,2021-06-04,557.0,11.03145926599007,6.167884380574084
Alabama,2021-06-05,0.0,0.0,6.167884380574084
Alabama,2021-06-06,0.0,0.0,8.258740599493462
Alabama,2021-06-07,739.0,14.635993532435656,7.059115380519422
Alabama,2021-06-08,216.0,4.277908799737622,6.357447799610076
Alabama,2021-06-09,305.0,6.040565666296179,5.961345132967703
Alabama,2021-06-10,290.0,5.743488666314399,4.91733167588888
Alabama,2021-06-11,188.0,3.723365066438301,4.91733167588888
Alabama,2021-06-12,0.0,0.0,4.91733167588888
Alabama,2021-06-13,0.0,0.0,4.382593075921677
Alabama,2021-06-14,550.0,10.89282333266524,4.591961628289788
Alabama,2021-06-15,290.0,5.743488666314399,4.18171243783876
Alabama,2021-06-16,160.0,3.168821333138979,3.361214056936703
Alabama,2021-06-17,0.0,0.0,3.774292552149462
Alabama,2021-06-18,334.0,6.614914532927618,3.774292552149462
Alabama,2021-06-19,0.0,0.0,3.774292552149462
Alabama,2021-06-20,0.0,0.0,3.2254074283736034
Alabama,2021-06-21,356.0,7.0506274662342285,2.404909047471546
Alabama,2021-06-22,0.0,0.0,3.030185399814149
Alabama,2021-06-23,381.0,7.5457557995371936,3.030185399814149
Alabama,2021-06-24,0.0,0.0,3.6130221807307827
Alabama,2021-06-25,540.0,10.694771999344054,3.6130221807307827
Alabama,2021-06-26,0.0,0.0,3.6130221807307827
Alabama,2021-06-27,0.0,0.0,4.06854024736951
Alabama,2021-06-28,517.0,10.239253932705326,4.06854024736951
Alabama,2021-06-29,0.0,0.0,4.495765266390927
Alabama,2021-06-30,532.0,10.536330932687104,4.495765266390927
Alabama,2021-07-01,0.0,0.0,3.8591716950013994
Alabama,2021-07-02,315.0,6.238616999617365,3.8591716950013994
Alabama,2021-07-03,0.0,0.0,3.8591716950013994
Alabama,2021-07-04,0.0,0.0,2.396421133186353
Alabama,2021-07-05,0.0,0.0,2.396421133186353
Alabama,2021-07-06,0.0,0.0,5.4548995806178135
Alabama,2021-07-07,1613.0,31.94568006470733,5.4548995806178135
Alabama,2021-07-08,0.0,0.0,7.845662104280704
Alabama,2021-07-09,1160.0,22.9739546652576,9.356510847045183
Alabama,2021-07-10,534.0,10.57594119935134,9.356510847045183
Alabama,2021-07-11,0.0,0.0,11.082386751701232
Alabama,2021-07-12,610.0,12.081131332592358,11.082386751701232
Alabama,2021-07-13,0.0,0.0,10.474086227929018
Alabama,2021-07-14,1398.0,27.68757639830183,13.204365322999655
Alabama,2021-07-15,965.0,19.111953665494468,12.748847256360927
Alabama,2021-07-16,999.0,19.7853281987865,13.78720210391629
Alabama,2021-07-17,901.0,17.844425132238875,15.8356187514097
Alabama,2021-07-18,724.0,14.33891653245388,16.141183665676675
Alabama,2021-07-19,718.0,14.220085732461168,20.076746589244816
Alabama,2021-07-20,1391.0,27.548940464977,20.738803903489924
Alabama,2021-07-21,1632.0,32.32197759801759,22.442045370052124
Alabama,2021-07-22,1567.0,31.03464393142988,24.51875506516285
Alabama,2021-07-23,1733.0,34.32229606456156,27.31127886499158
Alabama,2021-07-24,1888.0,37.39209173103996,29.60867433151734
Alabama,2021-07-25,1536.0,30.4206847981342,31.54674809330323
Alabama,2021-07-26,1403.0,27.78660206496242,35.15694096927228
Alabama,2021-07-27,2667.0,52.82029059676035,38.25220037860625
Alabama,2021-07-28,2726.0,53.98879346335536,33.81867981697341
Alabama,2021-07-29,0.0,0.0,28.91549466489318
Alabama,2021-07-30,0.0,0.0,46.61562525428376
Alabama,2021-07-31,8144.0,161.29300585677404,47.356903101857355
Alabama,2021-08-01,1798.0,35.60962973114928,48.211353139900176
Alabama,2021-08-02,1705.0,33.767752331262244,50.02210818740817
Alabama,2021-08-03,3307.0,65.49557592931626,51.92623029205328
Alabama,2021-08-04,3399.0,67.31764819587119,62.7256865675814
Alabama,2021-08-05,3817.0,75.59619392869676,73.15167461456099
Alabama,2021-08-06,3685.0,72.98191632885711,61.118641462918056
Alabama,2021-08-07,3891.0,77.06177379527354,56.031551501325296
Alabama,2021-08-08,0.0,0.0,65.00610620553677
Alabama,2021-08-09,4877.0,96.5896352607425,66.44339302449623
Alabama,2021-08-10,3815.0,75.55658366203252,67.72223877679873
Alabama,2021-08-11,3851.0,76.2695684619888,68.71249544340468
Alabama,2021-08-12,4167.0,82.52799059493829,69.56411617668577
Alabama,2021-08-13,3986.0,78.94326146182482,58.55529134878957
Alabama,2021-08-14,0.0,0.0,78.33779024281434
Alabama,2021-08-15,6992.0,138.47749225817338,71.51633646228034
Alabama,2021-08-16,2466.0,48.83945879700451,72.10483185272042
Alabama,2021-08-17,4023.0,79.6760513951132,73.84202497642342
Alabama,2021-08-18,4465.0,88.42992032790963,73.05830755742384
Alabama,2021-08-19,3890.0,77.04196866194143,72.52922756698011
Alabama,2021-08-20,3799.0,75.23970152871864,90.09921013733106
Alabama,2021-08-21,6210.0,122.98987799245664,79.69585652844533
Alabama,2021-08-22,3315.0,65.65401699597322,80.04103170937653
Alabama,2021-08-23,2588.0,51.25568506352298,68.6587386529318
Alabama,2021-08-24,0.0,0.0,56.025892891801846
Alabama,2021-08-25,0.0,0.0,76.54401102387673
Alabama,2021-08-26,11142.0,220.66879558646568,80.03537309985306
Alabama,2021-08-27,5033.0,99.679236060553,79.97878700461845
Alabama,2021-08-28,6190.0,122.59377532581426,80.31264496650273
Alabama,2021-08-29,3433.0,67.99102272916322,81.68202847118064
Alabama,2021-08-30,3072.0,60.8413695962684,96.41138906075344
Alabama,2021-08-31,5206.0,103.10552412700952,109.68365769803464
Alabama,2021-09-01,4691.0,92.90588046096843,93.18881093714155
Alabama,2021-09-02,5312.0,105.2048682602141,93.45759488950604
Alabama,2021-09-03,5128.0,101.56072372710427,88.44972546124174
Alabama,2021-09-04,4420.0,87.53868932796429,86.7776063470586
Alabama,2021-09-05,2842.0,56.28618892988111,85.3459781376226
Alabama,2021-09-06,2566.0,50.81997213021637,78.17651987139564
Alabama,2021-09-07,2672.0,52.91931626342095,78.45945034756878
Alabama,2021-09-08,4791.0,94.8863937941803,75.78575734773275
Alabama,2021-09-09,4367.0,86.48901726136201,74.85774538588491
Alabama,2021-09-10,4800.0,95.06463999416935,75.06711393825302
Alabama,2021-09-11,4494.0,89.00426919454108,72.10200254795869
Alabama,2021-09-12,1794.0,35.5304091978208,72.45849494793683
Alabama,2021-09-13,2692.0,53.31541893006332,76.05737060485896
Alabama,2021-09-14,3944.0,78.11144586187582,72.83196317648535
Alabama,2021-09-15,3651.0,72.30854179556508,71.71438779560151
Alabama,2021-09-16,3972.0,78.66598959517515,66.54807730068029
Alabama,2021-09-17,2974.0,58.90046652972077,63.62823478657366
Alabama,2021-09-18,3462.0,68.56537159579466,64.4657089960461
Alabama,2021-09-19,2090.0,41.39272866412792,62.28148571998959
Alabama,2021-09-20,1920.0,38.02585599766775,60.23306907249618
Alabama,2021-09-21,3220.0,63.77252932942196,58.44211915832032
Alabama,2021-09-22,3018.0,59.77189239633399,56.72756047271118
Alabama,2021-09-23,3366.0,66.66407879591127,55.581692044210044
Alabama,2021-09-24,2569.0,50.87938753021273,54.096307044301135
Alabama,2021-09-25,2937.0,58.16767659643238,52.80331476818997
Alabama,2021-09-26,1633.0,32.3417827313497,51.88096141586559
Alabama,2021-09-27,1594.0,31.56938253139708,48.38394073036579
Alabama,2021-09-28,1984.0,39.29338453092334,45.90264045432749
Alabama,2021-09-29,2141.0,42.402790464065966,41.194677330806726
Alabama,2021-09-30,1702.0,33.70833693126588,39.146260683313315
Alabama,2021-10-01,1845.0,36.54047099775885,35.023963645470914
Alabama,2021-10-02,1480.0,29.311597331535555,32.92744881702807
Alabama,2021-10-03,892.0,17.666178932249807,30.499905331462674
Alabama,2021-10-04,736.0,14.576578132439302,29.269157760109582
Alabama,2021-10-05,1549.0,30.67815153145174,26.810491922165145
Alabama,2021-10-06,1272.0,25.192129598454883,25.565597827003405
Alabama,2021-10-07,1262.0,24.99407826513369,23.313471236665343
Alabama,2021-10-08,1049.0,20.77558486539243,21.72623126533412
Alabama,2021-10-09,919.0,18.20091753221701,21.05002742728036
Alabama,2021-10-10,653.0,12.932752065873457,20.28894444637466
Alabama,2021-10-11,467.0,9.248997266099394,18.41311538934685
Alabama,2021-10-12,886.0,17.547348132257095,17.688813370343656
Alabama,2021-10-13,1016.0,20.122015465432515,17.089000760856635
Alabama,2021-10-14,1050.0,20.79538999872455,17.35495540845937
Alabama,2021-10-15,1143.0,22.63726739861158,16.98148717991085
Alabama,2021-10-16,787.0,15.586639932377354,16.673092960882144
Alabama,2021-10-17,544.0,10.773992532672528,16.308112646618817
Alabama,2021-10-18,338.0,6.694135066256092,16.520310503748657
Alabama,2021-10-19,961.0,19.03273313216599,15.527224532380997
Alabama,2021-10-20,665.0,13.17041366585888,15.569664103806966
Alabama,2021-10-21,1065.0,21.09246699870633,16.856997770394674
Alabama,2021-10-22,1598.0,31.64860306472555,17.304027922748208
Alabama,2021-10-23,945.0,18.71585099885209,16.936218303723148
Alabama,2021-10-24,414.0,8.199325199497109,16.831534027539092
Alabama,2021-10-25,301.0,5.961345132967704,16.780606541827932
Alabama,2021-10-26,943.0,18.676240732187857,35.81616897875565
Alabama,2021-10-27,7393.0,146.41935072435294,38.86050090237846
Alabama,2021-10-28,2141.0,42.402790464065966,35.4030904835429
Alabama,2021-10-29,376.0,7.446730132876601,34.110098207431726
Alabama,2021-10-30,488.0,9.664905066073883,34.053512112197104
Alabama,2021-10-31,394.0,7.803222532854735,33.815850512211675
Alabama,2021-11-01,217.0,4.2977139330697405,33.25564816938889
Alabama,2021-11-02,745.0,14.754824332428372,13.707981570587819
Alabama,2021-11-03,484.0,9.585684532745413,10.731552961246564
Alabama,2021-11-04,1089.0,21.567790198677177,11.294584608831078
Alabama,2021-11-05,575.0,11.387951665968206,11.563368561195546
Alabama,2021-11-06,583.0,11.546392732625154,11.274779475498962
Alabama,2021-11-07,292.0,5.783098932978636,11.29175530406935
Alabama,2021-11-08,223.0,4.416544733062452,11.999081494502155
Alabama,2021-11-09,995.0,19.706107665458024,11.133314237412398
Alabama,2021-11-10,178.0,3.5253137331171143,9.993104418434712
Alabama,2021-11-11,686.0,13.586321465833374,10.409012218409204
Alabama,2021-11-12,722.0,14.299306265789642,10.457110399358635
Alabama,2021-11-13,600.0,11.883079999271173,10.363743342221506
Alabama,2021-11-14,259.0,5.129529533018722,10.462769008882097
Alabama,2021-11-15,258.0,5.109724399686604,9.181093951817852
Alabama,2021-11-16,542.0,10.734382266008293,10.080812866048381
Alabama,2021-11-17,496.0,9.823346132730835,9.531927742272524
Alabama,2021-11-18,492.0,9.74412559940236,8.827430856601447
Alabama,2021-11-19,473.0,9.367828066092107,9.053775237539943
Alabama,2021-11-20,680.0,13.46749066584066,9.09055619944245
Alabama,2021-11-21,272.0,5.386996266336264,9.076409675633794
Alabama,2021-11-22,253.0,5.01069873302601,9.294266142287098
Alabama,2021-11-23,619.0,12.259377532581423,9.0679217613486
Alabama,2021-11-24,416.0,8.238935466161346,8.801967113745864
Alabama,2021-11-25,398.0,7.88244306618321,7.463705961446991
Alabama,2021-11-26,0.0,0.0,6.549840523407803
Alabama,2021-11-27,357.0,7.070432599566347,6.224470475808713
Alabama,2021-11-28,157.0,3.109405933142623,6.006614009155407
Alabama,2021-11-29,176.0,3.485703466452877,5.604852732989572
Alabama,2021-11-30,477.0,9.44704859942058,5.944369304397321
Alabama,2021-12-01,536.0,10.61555146601558,6.988382761476145
Alabama,2021-12-02,767.0,15.19053726573498,8.671819094706228
Alabama,2021-12-03,595.0,11.784054332610578,9.014164970875706
Alabama,2021-12-04,478.0,9.4668537327527,9.591343142268878
Alabama,2021-12-05,361.0,7.149653132894821,9.888420142250656
Alabama,2021-12-06,281.0,5.565242466325332,10.321303770795536
Alabama,2021-12-07,630.0,12.47723399923473,10.74852878981695
Alabama,2021-12-08,687.0,13.60612659916549,10.131740351759543
Alabama,2021-12-09,549.0,10.87301819933312,10.123252437474349
Alabama,2021-12-10,592.0,11.72463893261422,10.788139056481189
Alabama,2021-12-11,713.0,14.121060065800574,10.700430608867519
Alabama,2021-12-12,330.0,6.535693999599145,10.737211570770025
Alabama,2021-12-13,294.0,5.822709199642874,13.637248951544539
Alabama,2021-12-14,1655.0,32.777495664656314,13.524076761075289
Alabama,2021-12-15,647.0,12.813921265880746,14.279501132457527
Alabama,2021-12-16,816.0,16.160988799008795,15.173561437164597
Alabama,2021-12-17,908.0,17.983061065563707,15.114146037168243
Alabama,2021-12-18,692.0,13.705152265826085,15.742251694272577
Alabama,2021-12-19,552.0,10.932433599329478,16.472212322799233
Alabama,2021-12-20,552.0,10.932433599329478,15.33766111334501
Alabama,2021-12-21,1254.0,24.835637198476743,17.6378858846325
Alabama,2021-12-22,1460.0,28.915494664893185,21.157541008226154
Alabama,2021-12-23,2060.0,40.79857466416436,25.565597827003412
Alabama,2021-12-24,2466.0,48.83945879700451,30.536686293365186
Alabama,2021-12-25,2449.0,48.5027715303585,31.416600074263595
Alabama,2021-12-26,863.0,17.091830065618367,34.6052265407347
Alabama,2021-12-27,1679.0,33.252818864627166,41.53985251173794
Alabama,2021-12-28,3705.0,73.37801899549949,54.31416351095446
Alabama,2021-12-29,5975.0,118.33567165940876,71.84453581464116
Alabama,2021-12-30,8256.0,163.51118078997132,87.6462029089101
Alabama,2021-12-31,8051.0,159.451128456887,80.71723554743029
Alabama,2022-01-01,0.0,0.0,114.6555384050223
Alabama,2022-01-02,12927.0,254.65995006876236,121.3366767501944
Alabama,2022-01-03,4062.0,80.02078728083178,132.16371086888117
Alabama,2022-01-04,7572.0,149.1672578263068,146.42659055006192
Alabama,2022-01-05,11075.0,218.17582942767407,158.60074979036995
Alabama,2022-01-06,12626.0,248.7302954721276,172.3286519080838
Alabama,2022-01-07,12972.0,255.5464432808838,195.77710093473817
Alabama,2022-01-08,8332.0,164.1391431865806,194.4403254561423
Alabama,2022-01-09,12452.0,245.3025217185912,200.59793545017968
Alabama,2022-01-10,6250.0,123.12405723909372,203.31088610568798
Alabama,2022-01-11,8536.0,168.15791241486463,203.67392618303296
Alabama,2022-01-12,11204.0,220.71710996908897,168.14102682987186
Alabama,2022-01-13,0.0,0.0,131.63439207545989
Alabama,2022-01-14,0.0,0.0,108.18594304880551
Alabama,2022-01-15,0.0,0.0,219.07920822478835
Alabama,2022-01-16,51856.0,1021.555377950471,224.16739783594906
Alabama,2022-01-17,8058.0,158.74138451721873,219.07920822478832
Alabama,2022-01-18,6728.0,132.5405851367396,235.68899532936277
Alabama,2022-01-19,17106.0,336.98561970110995,280.67782227848625
Alabama,2022-01-20,15986.0,314.9217886438644,327.1835376127953
Alabama,2022-01-21,16525.0,325.5400073401638,373.63578192796064
Alabama,2022-01-22,16506.0,325.165710206157,255.29878803432285
Alabama,2022-01-23,9807.0,193.19642069500676,249.38039049435
Alabama,2022-01-24,5955.0,117.3126017374085,230.4460211891015
Alabama,2022-01-25,0.0,0.0,182.30521837465722
Alabama,2022-01-26,0.0,0.0,137.3163914255337
Alabama,2022-01-27,0.0,0.0,210.15799082026427
Alabama,2022-01-28,42408.0,835.4312031032778,193.96190054801323
Alabama,2022-01-29,10751.0,211.79307830039943,184.6269863111658
Alabama,2022-01-30,6490.0,127.85202103707492,183.23111128509512
Alabama,2022-01-31,5459.0,107.541476554914,199.10074691415227
Alabama,2022-02-01,5639.0,111.08744940339992,214.30903046432513
Alabama,2022-02-02,5404.0,106.45798485121,214.30903046432513
Alabama,2022-02-03,0.0,0.0,126.47021733183159
Alabama,2022-02-04,11196.0,220.55951117582293,101.62870754327206
Alabama,2022-02-05,1924.0,37.90250978048261,83.36413310940421
Alabama,2022-02-06,0.0,0.0,77.72716198597782
Alabama,2022-02-07,3456.0,68.08267869092927,74.54141495067144
Alabama,2022-02-08,4507.0,88.78722015625526,69.60238134028036
Alabama,2022-02-09,3649.0,71.88474957847248,77.23748002118691
Alabama,2022-02-10,2713.0,53.445690766345805,53.70741733373404
Alabama,2022-02-11,2835.0,55.84907236365291,55.15394911478306
Alabama,2022-02-12,2438.0,48.02823224782568,58.12018354518317
Alabama,2022-02-13,1054.0,20.763641012800765,50.431613845132794
Alabama,2022-02-14,724.0,14.262690790576617,43.75899350881527
Alabama,2022-02-15,2136.0,42.07887780203267,39.04791529582686
Alabama,2022-02-16,1975.0,38.90720208755362,37.34528547572054
Alabama,2022-02-17,2108.0,41.52728202560153,33.419386964896866
Alabama,2022-02-18,1440.0,28.367782787887197,29.803057512274343
Alabama,2022-02-19,1153.0,22.71392607946801,28.198926937959296
Alabama,2022-02-20,484.0,9.534726992595418,27.264591235024916
Alabama,2022-02-21,392.0,7.722340870035958,23.051637779323812
Alabama,2022-02-22,639.0,12.588203612124945,20.960639504383316
Alabama,2022-02-23,1232.0,24.270214162970152,18.47564424627772
Alabama,2022-02-24,1225.0,24.13231521886237,17.960633903997625
Alabama,2022-02-25,1257.0,24.76271039192653,18.005662130645067
Alabama,2022-02-26,1169.0,23.02912366600009,17.651064845796476
Alabama,2022-02-27,358.0,7.0525459986552885,17.11354039019266
Alabama,2022-02-28,201.0,3.959669680809254,17.527237222516014
Alabama,2022-03-01,786.0,15.484081438388426,17.603222354983572
Alabama,2022-03-02,1259.0,24.80211009024304,16.300218046373278
Alabama,2022-03-03,762.0,15.011285058590303,14.375261357195216
Alabama,2022-03-04,573.0,11.288013567680112,11.085386547766632
Alabama,2022-03-05,0.0,0.0,10.077879976530161
Alabama,2022-03-06,0.0,0.0,19.95313293314685
Alabama,2022-03-07,3710.0,73.08644037712604,19.516921987499774
Alabama,2022-03-08,631.0,12.430604818858903,17.482208995868575
Alabama,2022-03-09,536.0,10.559119148824678,17.116354654358126
Alabama,2022-03-10,632.0,12.450304668017155,17.037555257725106
Alabama,2022-03-11,545.0,10.736417791248972,17.037555257725106
